READM_30_AMI_score,READM_30_CABG_score,READM_30_COPD_score,READM_30_HF_score,READM_30_HIP_KNEE_score,READM_30_HOSP_WIDE_score,READM_30_PN_score,READM_30_STK_score,MORT_30_AMI_score,MORT_30_CABG_score,MORT_30_COPD_score,MORT_30_HF_score,MORT_30_PN_score,MORT_30_STK_score,PSI_4_SURG_COMP_score,HAI_1_NUMERATOR_score,HAI_1_SIR_score,HAI_2_NUMERATOR_score,HAI_2_SIR_score,HAI_3_NUMERATOR_score,HAI_3_SIR_score,HAI_4_NUMERATOR_score,HAI_4_SIR_score,HAI_5_NUMERATOR_score,HAI_5_SIR_score,HAI_6_NUMERATOR_score,HAI_6_SIR_score,COMP_HIP_KNEE_score,PSI_90_SAFETY_score,H_CLEAN_LINEAR_SCORE,H_COMP_1_LINEAR_SCORE,H_COMP_2_LINEAR_SCORE,H_COMP_3_LINEAR_SCORE,H_COMP_4_LINEAR_SCORE,H_COMP_5_LINEAR_SCORE,H_COMP_6_LINEAR_SCORE,H_COMP_7_LINEAR_SCORE,H_HSP_RATING_LINEAR_SCORE,H_QUIET_LINEAR_SCORE,H_RECMND_LINEAR_SCORE,CAC_3_score,IMM_2_score,IMM_3_OP_27_FAC_ADHPCT_score,OP_23_score,OP_29_score,OP_30_score,OP_4_score,STK_4_score,STK_5_score,STK_6_score,STK_8_score,VTE_1_score,VTE_2_score,VTE_3_score,VTE_5_score,OP_22_score,PC_01_score,VTE_6_score,ED_1b_score,ED_2b_score,OP_18b_score,OP_20_score,OP_21_score,OP_3b_score,OP_5_score,OP_8_score,OP_10_score,OP_13_score,OP_11_score,OP_14_score
,,0.07817379478093396,0.43721730301548006,-0.8841702370631702,0.9416972267715711,0.4956402301403481,,,,1.5126955186421984,-0.028724055265880243,1.0008451969485845,-0.9432153292772828,,0.4609393417730914,,0.5142710352771388,1.05420773488723,0.6088717232620782,,,,0.47385925271145224,,0.5891122208183868,1.1151109385281528,-1.5339293479224356,-0.692363447945255,0.4419424008108037,0.6596687750745177,1.2689804381225152,0.619898432611901,1.3265628236243943,-0.6485617512053284,0.027640981578162947,0.16490608547492294,1.0062754311512694,1.5557526522737655,0.45009268973062977,,0.6134796577527353,0.7725681130308392,,0.36742965013920953,0.41445635242256124,0.7237131059466329,,,,,0.5670890322165505,0.5474834380742659,,,-0.10831446028192511,,,1.020783961148506,0.7208035776921332,1.1160157245634459,0.38667011048786154,0.5258575296357253,,0.4405247560814027,-1.8357040063822347,0.4657582886449498,1.584231844570133,0.320206324547699,
,,0.6294706805930923,0.43721730301548006,,0.45750439103572943,1.2613944262548904,,,,0.3441175789305699,-2.4916936077809617,0.2844202404103967,,,0.4609393417730914,,0.5142710352771388,,,,,,0.47385925271145224,,0.6119202991902163,1.5851066822360305,,0.23045387671000875,-0.07595769674867633,0.6596687750745177,1.6782461710391088,0.3924056298498394,-0.21986315802365192,0.517825321094627,1.432924508769426,0.5131845609993236,0.08419945052994064,1.5557526522737655,0.22129611596232823,,0.5302721225387007,-0.5683456704737178,,,0.2427656108292366,-0.34334296189096036,,,,,0.25609155318218335,,,,0.4382646728818724,,,0.1474800021056889,0.17451355238818253,0.9492898920964489,0.44890502485049866,0.35604474170117867,,-0.3295142333220383,,0.18236809603320447,,-0.433247992647797,
-1.2613217861922443,-1.0590612823661598,0.3932005866735951,-0.8986634570770186,-0.1613236819308485,-0.026688444700114423,-1.0358681620887416,-1.150002845765031,0.5306518413687054,-1.3401596521892163,-0.9143509715281066,-0.9181297270074376,-0.0021497422048774506,-0.8831104518865592,,-2.8821266886476273,-1.1486201083270324,-2.1540465063962673,-0.731720222035048,-0.1744587406302341,-0.34999523275612543,-0.09860966687983268,-0.06474348866348621,-1.4965537810448766,-1.5483723734200758,-0.8021805598632155,-0.18611694694407113,1.6828775421701523,1.730032029274812,-1.3707079406473766,-0.918049352051043,0.041183239372734146,-0.9725511867225306,-0.993076148847675,-0.8818391656653195,-0.5344724292983423,-0.5316508655738785,-0.5305178698842785,0.5773058983248314,-0.23629703157427479,,0.36385705211063146,-0.9706198055250848,,-0.8232881621404007,-1.6887552320956658,,-0.6206007194916853,0.19330534312839331,0.4460054872332411,0.34408625267022946,0.3338409229407751,0.21486826714734156,-0.5215705311664115,0.3686297017650433,-0.10831446028192511,-0.10562933811624209,0.41633108225122967,-1.5020941427529655,-2.0713454405280594,-0.4559706958396684,-0.6713234336769691,-0.606227723261252,,,-0.8257146130948185,0.6221114983617748,,0.49144594209212994,-0.4884940466743158
-1.0525652613216452,0.36143459485535273,2.2046046400564037,1.973480177121854,-0.5227469594970102,0.5785525999696899,0.14757014099737364,-0.40423280958433316,-0.5875802645650228,-1.6842606710643164,-1.2739134145163005,1.0659290791852665,-1.100668008896766,0.920035869835123,,-0.9598637211557143,-2.369357026490035,-0.3195781964958006,-0.4982943731648118,0.02137387534284398,0.4401197222886737,-1.89450087278224,-1.711473751287244,-1.2995124776692437,-2.8409001480922202,-0.277594757311136,-0.2579758003208953,1.6828775421701523,0.6918625390376403,-0.5938577943081564,-0.12919028848826264,0.45044897228932784,0.3924056298498394,0.1667433373883596,0.28454790663463586,-0.5344724292983423,-0.5316508655738785,0.3915581107370502,0.968684599904405,0.45009268973062977,,0.5302721225387007,-2.04335083232873,,0.980829735252948,0.8436832064058729,,,0.4115167919600056,0.569781248728402,0.5269183275887328,0.4115902926993669,0.21486826714734156,-1.3750139146509348,0.2797298136839914,-1.7480518597733177,0.3240435501566007,-0.6058088503640063,-0.046587544348270435,-0.2807281353651097,0.044206801561322506,-1.4803773203912514,-1.9081257640927756,,,-0.7968577732866072,-0.013073416112826818,,0.508569903846573,0.368165700083782
0.09559562546663111,1.6043684874241768,0.6294706805930923,-0.8318694190723926,-2.3298633473278167,0.45750439103572943,0.913324337111916,0.43475848111895155,-1.1466963175318863,-1.225459312564183,0.07444574668942495,0.0396917656373162,-1.148429672665979,0.31898709592789526,,-0.2912505150715704,-0.43929945924997527,0.09734641939066908,0.32089822853073363,0.21720649131592204,0.7431432074247138,-3.0917616767171787,-1.0483373458130458,-0.3143059607910793,-0.005567337339267437,-0.20917052219564736,0.355737650140631,-0.6403718784522722,1.55700378090195,-0.33490774552841635,0.26523924329312754,1.2689804381225152,-0.06257997567428393,0.1667433373883596,0.751102735554618,0.3086976870164156,0.5131845609993236,0.6989167709441598,1.3600633014839787,0.6788892634989313,,-0.13538815917357627,0.839613802206067,,-0.5346292985574649,0.5003017232192236,-1.0547136737826892,,,0.19845396424291956,-0.02157789716677707,-0.36590340488655104,0.04856068168387939,0.5757138190279757,-1.0537685075317864,-0.6548935934457226,0.5388799942930221,-1.4235207964561951,0.46769145375472176,0.6297552401414748,0.044206801561322506,-0.9824980054901545,-1.2854788749994381,,0.0555052613796822,-0.9411419723276667,-0.2573753062953659,-0.6533013533837908,0.35445424805658515,0.046918295049495316
,,1.102010868432084,0.23683518900160477,,0.8206490178376107,0.5652542479689415,,,,-0.10533547480467113,1.134344900088463,0.2844202404103967,,,,,0.5142710352771388,,,,,,0.47385925271145224,,0.6119202991902163,,,0.057425628337146685,,,,,,,,,,,,,0.5302721225387007,-0.23311722459757853,,0.7643355875657463,0.8436832064058729,0.012342394054904051,,,,,0.25609155318218335,,,,0.4382646728818724,,,0.3706576805277421,0.40213439626482866,0.3062045382951749,-0.04897429005059812,0.12962769112178324,,0.4405247560814027,,0.7393764056493936,,,
-1.1569435237569448,0.36143459485535273,0.07817379478093396,-1.1658396090955174,-1.9684400697616553,-1.1161223251057626,-1.0358681620887416,-3.200870445261948,1.3293890598927969,1.1832478195615208,0.8834612434128605,1.134344900088463,0.7142752143333096,-2.3857323866546287,,-6.977382575913008,-0.6215282447863463,-2.8211258918146185,0.37595149477371387,-3.503613212172561,-0.04196309497320841,-4.289022480652117,0.12004584478435028,-8.836815230915304,-0.3129855260101841,-3.8584630616883744,-0.0016144855711437295,-0.6403718784522722,0.46115820787382417,-0.07595769674867633,1.0540983068559078,0.8597147052059215,0.16491282708777774,0.5533498328003712,0.517825321094627,0.027640981578162947,0.8614630365237244,1.313634091358379,0.968684599904405,1.3652789848038358,,0.4470645873246661,-0.836528427174629,,0.07877078655627372,0.5432244086175547,,0.5946706696277753,0.4115167919600056,0.569781248728402,0.5269183275887328,-0.21040466536936744,-0.28405448924304494,0.0880318856082481,-1.0537685075317864,-1.2014727266095202,0.5388799942930221,0.21190309572818247,-1.7640853304658104,-0.37177647291576815,-1.5515975949085057,-0.609088519314332,-1.5118959255788336,,,-0.017723098464885297,-1.430024379171554,-3.5372330307466266,0.5428178273554591,-0.006622939122885605
,,-0.07933960116539938,0.17004115099698125,,1.0627454357055337,0.913324337111916,-0.12456904601657105,,,0.9733518541599085,1.8869189300236262,1.6217468259483478,0.13867246375572756,,0.4609393417730914,,0.43088611209984484,-0.39699636327772836,0.6088717232620782,,,,0.2768179493358193,,0.5434960640747276,-0.10260530653316716,,-0.692363447945255,0.9598424983702838,0.6596687750745177,1.2689804381225152,0.619898432611901,0.9399563282123827,0.751102735554618,-0.5344724292983423,0.8614630365237244,-0.22315920967716893,0.7729952491146181,-0.007500457805973278,,-0.634633370457784,-0.23311722459757853,,0.980829735252948,0.8436832064058729,0.7237131059466329,,0.4115167919600056,-0.9155278892135276,,-0.75465025367951,-3.111283442121902,,,-1.7480518597733177,,,0.15718337942838687,0.553881625515926,0.6396562032291688,-0.2356790331385094,-2.3609598652515666,,-4.9497481697426835,,-0.5212213476925083,,-0.02227291054116278,
0.7218652000784209,,0.15693049275409784,-0.5646932670538939,0.019387956852233122,-0.14773665363407484,0.3564121944831563,0.061873463028602596,-1.306443761236704,,-0.19522608555172077,-0.23397151797547078,-1.817092965434954,-1.1235299614494516,,0.3773626910125734,0.7148161824803752,-0.06942342696391879,-0.024836283475182037,0.4130391072890001,0.4388675591269545,0.5000207350876366,,-0.11726465741544641,-1.0798167698696082,0.5434960640747276,1.1908540542496702,0.9680315665940218,1.4416516153200418,0.1829923520310637,0.26523924329312754,0.45044897228932784,0.16491282708777774,0.1667433373883596,0.517825321094627,0.027640981578162947,-0.18337239004947778,0.3915581107370502,1.164373950694192,-0.007500457805973278,,0.5302721225387007,0.4373396671546999,0.22970349594684444,-0.4624645826617309,-0.10061587235741275,0.5458704279737007,,0.4115167919600056,0.4460054872332411,0.4355022901294811,0.5670890322165505,0.3811758526108037,0.8195547857378396,0.6353293660081989,0.4382646728818724,-1.3946480029347705,,0.3609543032050442,0.007591600211975369,0.4014764425620303,0.07549553867467608,0.5258575296357253,,0.24801500873054244,-0.7824293533825011,0.016242810709077772,1.9322925642518547,-1.0839585393166344,-0.8097414517086022
,,0.15693049275409784,-0.9654574950816421,1.2843694283337974,-0.9950741161718,-0.06127191248841153,0.061873463028602596,,,0.7935706326658116,0.45018669105649606,0.6187518867948849,1.0402456246165692,,0.4609393417730914,,0.5142710352771388,1.05420773488723,0.6088717232620782,,0.5000207350876366,,0.2768179493358193,,0.5663041424465571,1.0432520851513283,0.7893200726999889,-0.750039530736209,-1.1117578918676365,-1.312478883832433,0.45044897228932784,-0.5175655811984072,-1.3796826442596866,0.28454790663463586,-0.25341572386008965,-0.5316508655738785,-0.22315920967716893,0.5773058983248314,-0.6938901791108778,,0.6134796577527353,-0.23311722459757853,,0.980829735252948,0.629069779414217,0.7237131059466329,,,0.569781248728402,0.6183343650479844,0.5670890322165505,0.3811758526108037,0.0880318856082481,0.6353293660081989,0.4382646728818724,0.5388799942930221,,1.00137720650311,0.8573760840181208,1.2827415570304428,1.382428740290055,2.054172621046644,,1.595583240186564,0.4872715981788228,0.09441941556749035,,-1.5463055066865976,
-0.8438087364510498,,-0.23685299711172994,-1.3662217231093927,-0.1613236819308485,-0.38983307150199786,-0.409342001631386,-0.870339082197269,-0.3479590990077948,,1.5126955186421984,0.0396917656373162,0.8097985418717352,0.31898709592789526,,0.3773626910125734,,0.26411626574525693,-0.8572416690690428,0.4130391072890001,,0.5000207350876366,,0.07977664596018647,,0.5434960640747276,0.3887538800705233,0.07447409712385834,0.1151017111281007,-0.07595769674867633,-1.7069084156138232,-0.3680824935438595,-1.6550295950087155,-0.993076148847675,-2.0482262379652747,-0.5344724292983423,-0.5316508655738785,-0.22315920967716893,0.968684599904405,-0.007500457805973278,,0.6134796577527353,-1.305848251401224,,0.5478414398785444,0.3286109816258989,,,,-0.049097558747402015,0.2526702152109778,0.48933966245795874,0.3811758526108037,-0.15580908110161573,-1.320468171774942,0.4382646728818724,,,0.962563697212318,0.5842310713661455,1.3303775091638705,0.63560976793841,-0.15339362210246105,,,-1.8212755864781285,0.4364420618230451,-3.686401910610221,-0.6901074189644435,
0.6174869376431213,0.6277775718343871,0.6294706805930923,0.30362922700623063,-0.34203532071392856,0.45750439103572943,-0.1308859303170074,0.24831597207377626,0.7702730069259334,1.756749517686688,-0.19522608555172077,0.31335504925010316,-1.100668008896766,-1.7846836127474008,,-3.2164332916896994,-1.1133500208038642,-2.320816352750855,-0.20320886610243782,-4.874441523984108,-0.6267232914960628,-1.89450087278224,0.35980415716920144,-1.4965537810448766,0.46870235893742557,-1.8969683217110336,0.44119142172388165,1.6828775421701523,0.8648907874105023,-0.07595769674867633,0.26523924329312754,0.041183239372734146,0.16491282708777774,-0.21986315802365192,0.517825321094627,0.3086976870164156,-0.18337239004947778,0.3915581107370502,0.7729952491146181,0.6788892634989313,0.45044792419399665,0.36385705211063146,0.23620259962901638,,0.5839237978264114,0.28568829622756775,,0.31847262664607967,0.19330534312839331,0.4460054872332411,0.6183343650479844,-0.6769008839209182,-0.9492848310968937,0.3318728523181119,0.19082992560293957,0.4382646728818724,0.3240435501566007,0.007475109205135264,-0.5123496558377728,-0.09863146026379283,-0.8370583129070901,-2.351666121468171,-0.606227723261252,,,0.09770426076796186,-0.7362070110531426,-0.10634879388394293,0.5428178273554591,-1.023906388398127
-0.21753916183926378,-1.4141852516715385,0.23568719072726452,0.6375994170293553,-3.775556457592462,-0.38983307150199786,-0.6181840551171711,-0.49745406410692,-0.7473277082698405,-0.42255693518894843,0.5238988004246667,-1.1233771897170282,-1.100668008896766,0.6195114828815091,,0.1266327387310195,0.48947951219346464,0.18073134256796303,0.7282923987287873,0.6088717232620782,1.2064435772608084,0.5000207350876366,1.0182623516700364,-0.11726465741544641,0.5007012782042867,0.0189102615226481,0.7344532287482186,-1.7126408418164685,-0.5193351995723928,-1.1117578918676365,-0.5236198202696528,-0.3680824935438595,-0.745058383960469,-0.6064696534356635,-1.3483939945853016,-0.8155291347365949,-0.5316508655738785,-0.5305178698842785,0.18592719674525776,-0.23629703157427479,,0.5302721225387007,-1.4399396297516798,,-0.4624645826617309,-1.7316779174939971,,-0.3996422851063288,,-0.2966490817377236,0.4355022901294811,0.4115902926993669,0.04856068168387939,-1.0092524645861392,0.10193003752188771,-1.2014727266095202,-0.3204657822526635,-0.4013808638409591,-1.1333658044904427,-0.34142702706554867,-1.7897773555756442,-1.1692027485780658,-2.870398229055206,,,0.27084529961723364,-0.34532398676108006,,-0.46749591615668323,-1.6128599642943189
,,0.7869840765394228,0.7711874930386047,,0.8206490178376107,1.3310084440834864,,,,1.3329142971481023,0.5186025119596925,1.191891852025435,,,,,0.5142710352771388,,,,,,0.47385925271145224,,0.6119202991902163,1.5851066822360305,,-0.0002504544538073339,2.513542791048724,2.6318164339814683,2.496777636872296,2.4398408547083945,2.4863823098604287,2.8505994656945375,0.3086976870164156,1.209741512048125,1.6209927515654885,2.142820704643126,1.8228721323404389,,0.5302721225387007,-0.23311722459757853,,,,0.19018507202783624,,0.4115167919600056,0.569781248728402,,0.48933966245795874,,,,0.4382646728818724,,,0.7684961507583588,1.0091233132692183,1.0207438202965904,-0.04897429005059812,-0.26660214739215876,,0.0555052613796822,,0.5341628178960608,,0.1489667070032681,
